tool_id,name,type,material,diameter,shank_diameter,cutting_length,overall_length,flute_count,helix_angle,coating,workpiece_materials,center_cutting,price_usd,manufacturer,max_depth_of_cut,max_rpm,speed_feed_link,image_link,product_link
03-2074,"3/4"" Dia. HSS End Mill, 2 Flute, Uncoated, 3/4"" Weldon Shank x 3"" LOC, Square Profile, HM2",end_mill,carbide,19.05,19.05,76.2,133.35,2,,Uncoated,['Aluminum'],True,44.95,Haas,38.1,10000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_03-2053%20to%2003-2076.pdf,/content/dam/haascnc/ecommerce/03-2074/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2074.html
03-2075,"1"" Dia. HSS End Mill, 2 Flute, Uncoated, 1"" Weldon Shank x 3"" LOC, Square Profile, HM2",end_mill,carbide,25.4,25.4,76.2,139.7,2,,Uncoated,['Aluminum'],True,60.95,Haas,38.1,10000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_03-2053%20to%2003-2076.pdf,/content/dam/haascnc/ecommerce/03-2075/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2075.html
03-2076,"3/4"" Dia. HSS End Mill, 2 Flute, Uncoated, 3/4"" Weldon Shank x 1-5/8"" LOC, Square Profile, HM2",end_mill,carbide,19.05,19.05,41.27,98.42,2,,Uncoated,['Aluminum'],True,35.95,Haas,20.64,10000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_03-2053%20to%2003-2076.pdf,/content/dam/haascnc/ecommerce/03-2076/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2076.html
03-2077,"1/4"" Dia. HSS End Mill, 3 Flute, Uncoated, 3/8"" Weldon Shank x 5/8"" LOC, Square Profile, HM2",end_mill,carbide,6.35,9.52,15.88,61.93,3,,Uncoated,['Aluminum'],True,9.95,Haas,7.94,18000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_03-2077%20to%2003-2094.pdf,/content/dam/haascnc/ecommerce/03-2077/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2077.html
03-2078,"5/16"" Dia. HSS End Mill, 3 Flute, Uncoated, 3/8"" Weldon Shank x 3/4"" LOC, Square Profile, HM2",end_mill,carbide,7.94,9.52,19.05,63.5,3,,Uncoated,['Aluminum'],True,9.95,Haas,9.52,18000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_03-2077%20to%2003-2094.pdf,/content/dam/haascnc/ecommerce/03-2078/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2078.html
03-2079,"3/8"" Dia. HSS End Mill, 3 Flute, Uncoated, 3/8"" Weldon Shank x 3/4"" LOC, Square Profile, HM2",end_mill,carbide,9.52,9.52,19.05,63.5,3,,Uncoated,['Aluminum'],True,9.95,Haas,9.52,18000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_03-2077%20to%2003-2094.pdf,/content/dam/haascnc/ecommerce/03-2079/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2079.html
03-2080,"7/16"" Dia. HSS End Mill, 3 Flute, Uncoated, 3/8"" Weldon Shank x 1"" LOC, Square Profile, HM2",end_mill,carbide,11.11,9.52,25.4,68.28,3,,Uncoated,['Aluminum'],True,16.95,Haas,12.7,18000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_03-2077%20to%2003-2094.pdf,/content/dam/haascnc/ecommerce/03-2080/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2080.html
03-2081,"1/2"" Dia. HSS End Mill, 3 Flute, Uncoated, 1/2"" Weldon Shank x 1-1/4"" LOC, Square Profile, HM2",end_mill,carbide,12.7,12.7,31.75,82.55,3,,Uncoated,['Aluminum'],True,16.95,Haas,15.88,15000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_03-2077%20to%2003-2094.pdf,/content/dam/haascnc/ecommerce/03-2081/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2081.html
03-2082,"9/16"" Dia. HSS End Mill, 3 Flute, Uncoated, 1/2"" Weldon Shank x 1-3/8"" LOC, Square Profile, HM2",end_mill,carbide,14.29,12.7,34.92,85.72,3,,Uncoated,['Aluminum'],True,25.95,Haas,17.46,15000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_03-2077%20to%2003-2094.pdf,/content/dam/haascnc/ecommerce/03-2082/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2082.html
03-2083,"5/8"" Dia. HSS End Mill, 3 Flute, Uncoated, 5/8"" Weldon Shank x 1-5/8"" LOC, Square Profile, HM2",end_mill,carbide,15.88,15.88,41.27,95.25,3,,Uncoated,['Aluminum'],True,29.95,Haas,20.64,15000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_03-2077%20to%2003-2094.pdf,/content/dam/haascnc/ecommerce/03-2083/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2083.html
03-2084,"3/4"" Dia. HSS End Mill, 3 Flute, Uncoated, 3/4"" Weldon Shank x 1-5/8"" LOC, Square Profile, HM2",end_mill,carbide,19.05,19.05,41.27,98.42,3,,Uncoated,['Aluminum'],True,38.95,Haas,20.64,10000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_03-2077%20to%2003-2094.pdf,/content/dam/haascnc/ecommerce/03-2084/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2084.html
03-2085,"1"" Dia. HSS End Mill, 3 Flute, Uncoated, 1"" Weldon Shank x 2"" LOC, Square Profile, HM2",end_mill,carbide,25.4,25.4,50.8,114.3,3,,Uncoated,['Aluminum'],True,54.95,Haas,25.4,10000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_03-2077%20to%2003-2094.pdf,/content/dam/haascnc/ecommerce/03-2085/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2085.html
03-2086,"1/4"" Dia. HSS End Mill, 3 Flute, Uncoated, 3/8"" Weldon Shank x 1-1/4"" LOC, Square Profile, HM2",end_mill,carbide,6.35,9.52,31.75,77.8,3,,Uncoated,['Aluminum'],True,13.95,Haas,15.88,18000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_03-2077%20to%2003-2094.pdf,/content/dam/haascnc/ecommerce/03-2086/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2086.html
03-2087,"5/16"" Dia. HSS End Mill, 3 Flute, Uncoated, 3/8"" Weldon Shank x 1-3/8"" LOC, Square Profile, HM2",end_mill,carbide,7.94,9.52,34.92,79.38,3,,Uncoated,['Aluminum'],True,13.95,Haas,17.46,18000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_03-2077%20to%2003-2094.pdf,/content/dam/haascnc/ecommerce/03-2087/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2087.html
03-2090,"3/8"" Dia. HSS End Mill, 3 Flute, Uncoated, 3/8"" Weldon Shank x 1-1/2"" LOC, Square Profile, HM2",end_mill,carbide,9.52,9.52,38.1,82.55,3,,Uncoated,['Aluminum'],True,13.95,Haas,19.05,18000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_03-2077%20to%2003-2094.pdf,/content/dam/haascnc/ecommerce/03-2090/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2090.html
03-2091,"1/2"" Dia. HSS End Mill, 3 Flute, Uncoated, 1/2"" Weldon Shank x 2"" LOC, Square Profile, HM2",end_mill,carbide,12.7,12.7,50.8,101.6,3,,Uncoated,['Aluminum'],True,21.95,Haas,25.4,15000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_03-2077%20to%2003-2094.pdf,/content/dam/haascnc/ecommerce/03-2091/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2091.html
03-2092,"5/8"" Dia. HSS End Mill, 3 Flute, Uncoated, 5/8"" Weldon Shank x 2-1/2"" LOC, Square Profile, HM2",end_mill,carbide,15.88,15.88,63.5,117.47,3,,Uncoated,['Aluminum'],True,38.95,Haas,31.75,15000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_03-2077%20to%2003-2094.pdf,/content/dam/haascnc/ecommerce/03-2092/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2092.html
03-2093,"3/4"" Dia. HSS End Mill, 3 Flute, Uncoated, 3/4"" Weldon Shank x 3"" LOC, Square Profile, HM2",end_mill,carbide,19.05,19.05,76.2,133.35,3,,Uncoated,['Aluminum'],True,48.95,Haas,38.1,10000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_03-2077%20to%2003-2094.pdf,/content/dam/haascnc/ecommerce/03-2093/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2093.html
03-2094,"1"" Dia. HSS End Mill, 3 Flute, Uncoated, 1"" Weldon Shank x 3"" LOC, Square Profile, HM2",end_mill,carbide,25.4,25.4,76.2,165.1,3,,Uncoated,['Aluminum'],True,69.95,Haas,38.1,10000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_03-2077%20to%2003-2094.pdf,/content/dam/haascnc/ecommerce/03-2094/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2094.html
03-2095,"6mm Dia. Cobalt End Mill, 3 Flute, Uncoated, 10mm Weldon Shank x 16mm LOC, Square Profile, HM42",end_mill,carbide,152.4,254.0,406.4,1625.6,3,,Uncoated,['Aluminum'],True,9.95,Haas,203.2,10000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_HM42-3FL.pdf,/content/dam/haascnc/ecommerce/03-2095/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2095.html
03-2096,"8mm Dia. Cobalt End Mill, 3 Flute, Uncoated, 10mm Weldon Shank x 20mm LOC, Square Profile, HM42",end_mill,carbide,203.2,254.0,508.0,1625.6,3,,Uncoated,['Aluminum'],True,9.95,Haas,254.0,10000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_HM42-3FL.pdf,/content/dam/haascnc/ecommerce/03-2096/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2096.html
03-2097,"10mm Dia. Cobalt End Mill, 3 Flute, Uncoated, 10mm Weldon Shank x 20mm LOC, Square Profile, HM42",end_mill,carbide,254.0,254.0,508.0,1651.0,3,,Uncoated,['Aluminum'],True,9.95,Haas,254.0,10000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_HM42-3FL.pdf,/content/dam/haascnc/ecommerce/03-2097/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2097.html
03-2098,"12mm Dia. Cobalt End Mill, 3 Flute, Uncoated, 12mm Weldon Shank x 32mm LOC, Square Profile, HM42",end_mill,carbide,304.8,304.8,812.8,2159.0,3,,Uncoated,['Aluminum'],True,16.95,Haas,406.4,10000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_HM42-3FL.pdf,/content/dam/haascnc/ecommerce/03-2098/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2098.html
03-2099,"14mm Dia. Cobalt End Mill, 3 Flute, Uncoated, 14mm Weldon Shank x 36mm LOC, Square Profile, HM42",end_mill,carbide,355.6,355.6,914.4,2235.2,3,,Uncoated,['Aluminum'],True,25.95,Haas,457.2,10000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_HM42-3FL.pdf,/content/dam/haascnc/ecommerce/03-2099/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2099.html
03-2100,"16mm Dia. Cobalt End Mill, 3 Flute, Uncoated, 16mm Weldon Shank x 42mm LOC, Square Profile, HM42",end_mill,carbide,406.4,406.4,1066.8,2489.2,3,,Uncoated,['Aluminum'],True,29.95,Haas,533.4,10000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_HM42-3FL.pdf,/content/dam/haascnc/ecommerce/03-2100/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2100.html
03-2101,"20mm Dia. Cobalt End Mill, 3 Flute, Uncoated, 20mm Weldon Shank x 42mm LOC, Square Profile, HM42",end_mill,carbide,508.0,508.0,1066.8,2540.0,3,,Uncoated,['Aluminum'],True,38.95,Haas,533.4,10000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_HM42-3FL.pdf,/content/dam/haascnc/ecommerce/03-2101/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2101.html
03-2102,"25mm Dia. Cobalt End Mill, 3 Flute, Uncoated, 25mm Weldon Shank x 52mm LOC, Square Profile, HM42",end_mill,carbide,635.0,635.0,1320.8,3048.0,3,,Uncoated,['Aluminum'],True,54.95,Haas,660.4,10000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_HM42-3FL.pdf,/content/dam/haascnc/ecommerce/03-2102/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2102.html
03-2112,"6mm Dia. Cobalt End Mill, 3 Flute, Uncoated, 10mm Weldon Shank x 32mm LOC, Square Profile, HM42",end_mill,carbide,152.4,254.0,812.8,2032.0,3,,Uncoated,['Aluminum'],True,13.95,Haas,406.4,10000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_HM42-3FL.pdf,/content/dam/haascnc/ecommerce/03-2112/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2112.html
03-2114,"8mm Dia. Cobalt End Mill, 3 Flute, Uncoated, 10mm Weldon Shank x 40mm LOC, Square Profile, HM42",end_mill,carbide,203.2,254.0,1016.0,2133.6,3,,Uncoated,['Aluminum'],True,13.95,Haas,508.0,10000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_HM42-3FL.pdf,/content/dam/haascnc/ecommerce/03-2114/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2114.html
03-2119,"10mm Dia. Cobalt End Mill, 3 Flute, Uncoated, 10mm Weldon Shank x 40mm LOC, Square Profile, HM42",end_mill,carbide,254.0,254.0,1016.0,2133.6,3,,Uncoated,['Aluminum'],True,13.95,Haas,508.0,10000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_HM42-3FL.pdf,/content/dam/haascnc/ecommerce/03-2119/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2119.html
03-2128,"12mm Dia. Cobalt End Mill, 3 Flute, Uncoated, 12mm Weldon Shank x 52mm LOC, Square Profile, HM42",end_mill,carbide,304.8,304.8,1320.8,2692.4,3,,Uncoated,['Aluminum'],True,21.95,Haas,660.4,10000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_HM42-3FL.pdf,/content/dam/haascnc/ecommerce/03-2128/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2128.html
03-2130,"16mm Dia. Cobalt End Mill, 3 Flute, Uncoated, 16mm Weldon Shank x 65mm LOC, Square Profile, HM42",end_mill,carbide,406.4,406.4,1651.0,3048.0,3,,Uncoated,['Aluminum'],True,38.95,Haas,825.5,10000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_HM42-3FL.pdf,/content/dam/haascnc/ecommerce/03-2130/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2130.html
03-2135,"20mm Dia. Cobalt End Mill, 3 Flute, Uncoated, 20mm Weldon Shank x 78mm LOC, Square Profile, HM42",end_mill,carbide,508.0,508.0,1981.2,3556.0,3,,Uncoated,['Aluminum'],True,48.95,Haas,990.6,10000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20and%20Feeds_HM42-3FL.pdf,/content/dam/haascnc/ecommerce/03-2135/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2135.html
03-2137,"1/4"" Dia. Carbide End Mill, 6 Flute, Hyb. AlCrN Coated, 1/4"" Smooth Shank x 3/4"" LOC, 0.03"" Radius, HEPM",end_mill,carbide,6.35,6.35,19.05,63.5,6,45.0,Hybrid AlCrN,"['Steel', 'Stainless Steel']",True,20.95,Haas,9.52,18000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20n%20Feeds%20-%20HEPM%20-%2003-2137%20to%2003-2150.pdf,/content/dam/haascnc/ecommerce/03-2137/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2137.html
03-2138,"1/4"" Dia. Carbide End Mill, 6 Flute, Hyb. AlCrN Coated, 1/4"" Smooth Shank x 1-1/8"" LOC, 0.015"" Radius, HEPM",end_mill,carbide,6.35,6.35,28.57,76.2,6,45.0,Hybrid AlCrN,"['Stainless Steel', 'Steel']",True,24.95,Haas,14.29,18000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20n%20Feeds%20-%20HEPM%20-%2003-2137%20to%2003-2150.pdf,/content/dam/haascnc/ecommerce/03-2138/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2138.html
03-2139,"1/4"" Dia. Carbide End Mill, 6 Flute, Hyb. AlCrN Coated, 1/4"" Smooth Shank x 1-1/8"" LOC, 0.03"" Radius, HEPM",end_mill,carbide,6.35,6.35,28.57,76.2,6,45.0,Hybrid AlCrN,"['Steel', 'Stainless Steel']",True,24.95,Haas,14.29,18000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20n%20Feeds%20-%20HEPM%20-%2003-2137%20to%2003-2150.pdf,/content/dam/haascnc/ecommerce/03-2139/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2139.html
03-2140,"3/8"" Dia. Carbide End Mill, 6 Flute, Hyb. AlCrN Coated, 3/8"" Smooth Shank x 1"" LOC, 0.03"" Radius, HEPM",end_mill,carbide,9.52,9.52,25.4,76.2,6,45.0,Hybrid AlCrN,"['Stainless Steel', 'Steel']",True,34.95,Haas,12.7,18000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20n%20Feeds%20-%20HEPM%20-%2003-2137%20to%2003-2150.pdf,/content/dam/haascnc/ecommerce/03-2140/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2140.html
03-2141,"3/8"" Dia. Carbide End Mill, 6 Flute, Hyb. AlCrN Coated, 3/8"" Smooth Shank x 1-1/2"" LOC, 0.03"" Radius, HEPM",end_mill,carbide,9.52,9.52,38.1,101.6,6,45.0,Hybrid AlCrN,"['Steel', 'Stainless Steel']",True,37.95,Haas,19.05,18000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20n%20Feeds%20-%20HEPM%20-%2003-2137%20to%2003-2150.pdf,/content/dam/haascnc/ecommerce/03-2141/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2141.html
03-2142,"1/2"" Dia. Carbide End Mill, 6 Flute, Hyb. AlCrN Coated, 1/2"" Weldon Shank x 1-1/4"" LOC, 0.03"" Radius, HEPM",end_mill,carbide,12.7,12.7,31.75,88.9,6,45.0,Hybrid AlCrN,"['Stainless Steel', 'Steel']",True,77.95,Haas,15.88,15000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20n%20Feeds%20-%20HEPM%20-%2003-2137%20to%2003-2150.pdf,/content/dam/haascnc/ecommerce/03-2142/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2142.html
03-2143,"1/2"" Dia. Carbide End Mill, 6 Flute, Hyb. AlCrN Coated, 1/2"" Weldon Shank x 1-1/4"" LOC, 0.06"" Radius, HEPM",end_mill,carbide,12.7,12.7,31.75,88.9,6,45.0,Hybrid AlCrN,"['Stainless Steel', 'Steel']",True,76.95,Haas,15.88,15000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20n%20Feeds%20-%20HEPM%20-%2003-2137%20to%2003-2150.pdf,/content/dam/haascnc/ecommerce/03-2143/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2143.html
03-2144,"1/2"" Dia. Carbide End Mill, 6 Flute, Hyb. AlCrN Coated, 1/2"" Weldon Shank x 2"" LOC, 0.03"" Radius, HEPM",end_mill,carbide,12.7,12.7,50.8,101.6,6,45.0,Hybrid AlCrN,"['Stainless Steel', 'Steel']",True,75.95,Haas,25.4,15000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/Speeds%20n%20Feeds%20-%20HEPM%20-%2003-2137%20to%2003-2150.pdf,/content/dam/haascnc/ecommerce/03-2144/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-2144.html
